Log_ID,Timestamp,Service_Name,Notification_Type,Recipient_Type,Status,Failure_Reason,Response_Code,Retry_Count,Delivery_Time_ms
LOG02449,2026-02-18 07:23:58,Notification Service,Email,Employee,Delivered,,250,0,1677
LOG02450,2026-01-15 00:28:22,Billing Service,Password Reset,Employee,Delivered,,250,0,185
LOG02451,2026-05-07 13:51:18,Notification Service,Email,Customer,Delivered,,250,0,1095
LOG02452,2026-01-29 00:52:36,Notification Service,Email,Vendor,Delivered,,250,0,1530
LOG02453,2026-04-11 18:05:25,Marketing Service,Promotional,Employee,Delivered,,250,0,977
LOG02454,2026-03-10 13:55:46,Notification Service,Password Reset,Admin,Delivered,,250,0,280
LOG02455,2026-02-18 22:55:25,Email Gateway,Promotional,Admin,Delivered,,250,0,302
LOG02456,2026-05-26 07:26:38,Billing Service,Alert,Vendor,Delivered,,250,0,768
LOG02457,2026-01-28 07:41:58,Marketing Service,Invoice,Employee,Delivered,,250,0,1789
LOG02458,2026-05-29 02:07:44,Authentication Service,Email,Admin,Delivered,,250,0,1100
LOG02459,2026-02-09 00:22:25,Marketing Service,Promotional,Admin,Delivered,,250,0,1077
LOG02460,2026-06-25 16:42:14,Notification Service,Email,Employee,Delivered,,250,0,1309
LOG02461,2026-04-09 23:21:48,Notification Service,Email,Vendor,Delivered,,250,0,1592
LOG02462,2026-01-20 04:36:09,Marketing Service,Alert,Vendor,Delivered,,250,0,1341
LOG02463,2026-06-21 19:30:25,Email Gateway,Password Reset,Vendor,Delivered,,250,0,1548
LOG02464,2026-04-18 22:57:11,Authentication Service,Alert,Employee,Delivered,,250,1,186
LOG02465,2026-01-29 22:50:20,Email Gateway,Invoice,Admin,Delivered,,250,0,576
LOG02466,2026-02-06 09:12:58,Email Gateway,Invoice,Admin,Delivered,,250,0,1380
LOG02467,2026-02-08 17:34:56,Billing Service,Alert,Vendor,Delivered,,250,0,581
LOG02468,2026-06-22 20:53:55,Notification Service,Invoice,Customer,Delivered,,250,0,1734
LOG02469,2026-02-16 19:55:13,Authentication Service,Invoice,Admin,Delivered,,250,1,213
LOG02470,2026-05-14 22:22:17,Email Gateway,Email,Employee,Delivered,,250,0,599
LOG02471,2026-04-01 16:45:50,Billing Service,Alert,Customer,Delivered,,250,1,1303
LOG02472,2026-03-27 16:31:09,Notification Service,Password Reset,Employee,Delivered,,250,0,705
LOG02473,2026-01-03 06:30:56,Authentication Service,Promotional,Customer,Delivered,,250,0,1101
LOG02474,2026-06-23 10:09:37,Notification Service,Email,Vendor,Delivered,,250,0,371
LOG02475,2026-06-06 09:30:34,Marketing Service,Alert,Employee,Failed,Mailbox Full,552,1,6184
LOG02476,2026-05-28 01:23:48,Email Gateway,Promotional,Employee,Delivered,,250,0,384
LOG02477,2026-01-18 05:25:09,Authentication Service,Alert,Employee,Delivered,,250,0,1054
LOG02478,2026-05-16 05:21:42,Marketing Service,Invoice,Admin,Delivered,,250,0,1693
LOG02479,2026-01-19 22:26:06,Authentication Service,Email,Vendor,Delivered,,250,0,659
LOG02480,2026-05-24 04:52:57,Email Gateway,Password Reset,Employee,Delivered,,250,0,784
LOG02481,2026-03-31 11:44:25,Email Gateway,Promotional,Employee,Delivered,,250,0,1666
LOG02482,2026-06-27 03:21:08,Notification Service,Invoice,Vendor,Delivered,,250,0,1588
LOG02483,2026-01-13 06:51:00,Notification Service,Promotional,Admin,Failed,SMTP Timeout,504,1,6406
LOG02484,2026-06-13 16:14:04,Billing Service,Email,Customer,Delivered,,250,0,494
LOG02485,2026-03-22 14:17:11,Email Gateway,Promotional,Employee,Delivered,,250,0,1641
LOG02486,2026-04-12 00:35:45,Authentication Service,Alert,Vendor,Delivered,,250,0,1397
LOG02487,2026-04-14 11:15:02,Authentication Service,Password Reset,Admin,Delivered,,250,0,1091
LOG02488,2026-02-24 05:03:05,Marketing Service,Invoice,Employee,Delivered,,250,0,221
LOG02489,2026-02-08 02:40:58,Billing Service,Invoice,Admin,Delivered,,250,0,366
LOG02490,2026-06-19 20:30:45,Authentication Service,Email,Employee,Delivered,,250,0,1614
LOG02491,2026-04-14 14:29:24,Email Gateway,Alert,Admin,Delivered,,250,0,1639
LOG02492,2026-05-24 05:31:20,Notification Service,Email,Employee,Delivered,,250,0,438
LOG02493,2026-02-16 16:43:53,Email Gateway,Alert,Customer,Delivered,,250,0,874
LOG02494,2026-04-12 23:01:51,Authentication Service,Email,Vendor,Delivered,,250,0,545
LOG02495,2026-01-09 13:08:28,Billing Service,Promotional,Employee,Delivered,,250,0,1611
LOG02496,2026-05-04 13:08:13,Email Gateway,Alert,Employee,Delivered,,250,0,1656
LOG02497,2026-05-04 01:58:33,Authentication Service,Email,Vendor,Delivered,,250,0,871
LOG02498,2026-01-06 19:37:27,Email Gateway,Email,Customer,Delivered,,250,0,1660
LOG02499,2026-01-06 21:25:45,Email Gateway,Invoice,Employee,Delivered,,250,0,1379
LOG02500,2026-01-16 17:46:54,Email Gateway,Password Reset,Admin,Delivered,,250,0,1784
LOG02501,2026-06-23 15:42:48,Authentication Service,Invoice,Customer,Delivered,,250,0,1418
LOG02502,2026-01-06 00:25:44,Notification Service,Invoice,Vendor,Delivered,,250,0,1212
LOG02503,2026-05-06 08:44:48,Marketing Service,Invoice,Vendor,Delivered,,250,0,482
LOG02504,2026-04-27 13:49:32,Authentication Service,Alert,Admin,Delivered,,250,0,1752
LOG02505,2026-01-15 20:59:59,Notification Service,Password Reset,Vendor,Delivered,,250,0,823
LOG02506,2026-03-15 16:20:35,Billing Service,Email,Admin,Delivered,,250,0,280
LOG02507,2026-01-01 13:01:42,Marketing Service,Password Reset,Admin,Delivered,,250,0,920
LOG02508,2026-05-21 13:36:53,Authentication Service,Invoice,Employee,Delivered,,250,0,662
LOG02509,2026-03-22 04:35:27,Notification Service,Invoice,Employee,Delivered,,250,0,280
LOG02510,2026-03-13 02:39:55,Marketing Service,Password Reset,Admin,Delivered,,250,0,260
LOG02511,2026-05-02 08:47:23,Billing Service,Email,Admin,Delivered,,250,0,1437
LOG02512,2026-04-19 09:41:28,Billing Service,Alert,Vendor,Delivered,,250,0,1458
LOG02513,2026-06-01 04:36:11,Authentication Service,Password Reset,Employee,Failed,SMTP Timeout,504,0,1802
LOG02514,2026-06-18 00:21:48,Billing Service,Invoice,Customer,Delivered,,250,0,1692
LOG02515,2026-01-01 23:10:11,Marketing Service,Invoice,Employee,Delivered,,250,0,689
LOG02516,2026-04-11 03:09:55,Notification Service,Promotional,Employee,Delivered,,250,0,728
LOG02517,2026-02-17 00:51:37,Notification Service,Email,Employee,Delivered,,250,0,784
LOG02518,2026-05-21 23:21:24,Notification Service,Alert,Vendor,Delivered,,250,0,677
LOG02519,2026-06-20 18:30:57,Billing Service,Password Reset,Vendor,Delivered,,250,0,1062
LOG02520,2026-02-11 12:43:35,Email Gateway,Invoice,Vendor,Delivered,,250,0,979
LOG02521,2026-02-26 15:04:20,Billing Service,Password Reset,Vendor,Delivered,,250,0,775
LOG02522,2026-06-18 05:07:36,Email Gateway,Password Reset,Admin,Delivered,,250,0,935
LOG02523,2026-03-08 00:11:31,Authentication Service,Password Reset,Vendor,Delivered,,250,0,1673
LOG02524,2026-01-05 12:25:06,Email Gateway,Promotional,Admin,Delivered,,250,0,775
LOG02525,2026-04-10 14:39:38,Authentication Service,Alert,Customer,Delivered,,250,0,934
LOG02526,2026-02-16 21:12:27,Authentication Service,Alert,Employee,Delivered,,250,0,1665
LOG02527,2026-01-27 01:40:05,Billing Service,Alert,Customer,Delivered,,250,0,773
LOG02528,2026-05-14 08:50:52,Email Gateway,Invoice,Employee,Delivered,,250,0,1746
LOG02529,2026-06-09 23:49:38,Marketing Service,Password Reset,Vendor,Delivered,,250,0,430
LOG02530,2026-03-18 15:31:42,Notification Service,Password Reset,Customer,Delivered,,250,0,1111
LOG02531,2026-04-13 04:19:22,Billing Service,Email,Customer,Delivered,,250,0,1395
LOG02532,2026-01-18 18:02:31,Notification Service,Promotional,Employee,Delivered,,250,0,642
LOG02533,2026-01-08 14:44:13,Billing Service,Email,Customer,Delivered,,250,0,1433
LOG02534,2026-05-28 20:09:53,Authentication Service,Promotional,Vendor,Delivered,,250,0,1205
LOG02535,2026-06-16 16:20:00,Billing Service,Alert,Customer,Failed,Invalid Email,550,0,7441
LOG02536,2026-01-06 17:00:20,Authentication Service,Email,Vendor,Delivered,,250,0,441
LOG02537,2026-06-12 15:29:01,Authentication Service,Alert,Customer,Delivered,,250,0,1147
LOG02538,2026-05-04 15:51:32,Billing Service,Invoice,Vendor,Delivered,,250,0,1664
LOG02539,2026-06-26 07:17:32,Billing Service,Email,Employee,Delivered,,250,0,888
LOG02540,2026-01-27 00:08:30,Email Gateway,Email,Vendor,Delivered,,250,0,1257
LOG02541,2026-05-05 03:18:00,Authentication Service,Invoice,Customer,Delivered,,250,0,993
LOG02542,2026-04-13 21:27:34,Billing Service,Invoice,Customer,Delivered,,250,0,1014
LOG02543,2026-02-07 19:23:43,Notification Service,Password Reset,Employee,Delivered,,250,0,330
LOG02544,2026-02-16 15:08:40,Billing Service,Invoice,Vendor,Delivered,,250,0,702
LOG02545,2026-01-08 02:01:20,Marketing Service,Password Reset,Admin,Delivered,,250,0,931
LOG02546,2026-05-03 10:14:24,Email Gateway,Invoice,Employee,Delivered,,250,0,1071
LOG02547,2026-06-03 13:04:40,Email Gateway,Alert,Customer,Delivered,,250,0,1778
LOG02548,2026-06-14 09:08:53,Email Gateway,Email,Employee,Delivered,,250,0,596
LOG02549,2026-03-12 03:52:58,Billing Service,Promotional,Customer,Delivered,,250,0,971
LOG02550,2026-01-30 21:39:13,Billing Service,Email,Vendor,Delivered,,250,0,539
LOG02551,2026-05-30 01:15:01,Notification Service,Invoice,Vendor,Delivered,,250,0,1222
LOG02552,2026-04-17 20:32:37,Notification Service,Promotional,Customer,Delivered,,250,0,1049
LOG02553,2026-05-29 04:04:47,Authentication Service,Password Reset,Employee,Delivered,,250,0,774
LOG02554,2026-05-26 13:41:03,Email Gateway,Email,Employee,Delivered,,250,0,1260
LOG02555,2026-03-28 21:10:29,Notification Service,Invoice,Vendor,Delivered,,250,0,1306
LOG02556,2026-05-24 01:04:32,Authentication Service,Password Reset,Admin,Failed,Invalid Email,550,2,5834
LOG02557,2026-05-21 13:25:10,Email Gateway,Email,Customer,Delivered,,250,0,1601
LOG02558,2026-01-04 12:08:18,Authentication Service,Email,Vendor,Delivered,,250,0,312
LOG02559,2026-06-05 23:35:11,Marketing Service,Invoice,Employee,Delivered,,250,0,1107
LOG02560,2026-02-19 13:31:23,Authentication Service,Password Reset,Admin,Delivered,,250,0,1457
LOG02561,2026-05-02 13:11:47,Billing Service,Alert,Admin,Delivered,,250,0,1311
LOG02562,2026-05-05 14:46:06,Authentication Service,Alert,Admin,Delivered,,250,0,477
LOG02563,2026-04-14 22:30:49,Marketing Service,Alert,Admin,Delivered,,250,0,480
LOG02564,2026-03-06 03:33:37,Authentication Service,Email,Vendor,Failed,Server Error,500,2,5465
LOG02565,2026-05-01 03:44:26,Notification Service,Password Reset,Employee,Delivered,,250,0,636
LOG02566,2026-02-27 04:09:03,Notification Service,Promotional,Admin,Delivered,,250,1,292
LOG02567,2026-03-21 04:34:29,Authentication Service,Email,Admin,Delivered,,250,0,1116
LOG02568,2026-05-29 07:31:36,Billing Service,Email,Admin,Delivered,,250,0,1330
LOG02569,2026-05-21 15:57:16,Notification Service,Alert,Employee,Delivered,,250,0,920
LOG02570,2026-05-07 06:06:11,Notification Service,Alert,Employee,Delivered,,250,0,215
LOG02571,2026-06-12 07:54:30,Marketing Service,Email,Vendor,Delivered,,250,0,421
LOG02572,2026-01-28 15:53:39,Authentication Service,Alert,Admin,Delivered,,250,0,1785
LOG02573,2026-01-29 14:11:57,Billing Service,Alert,Vendor,Delivered,,250,0,1533
LOG02574,2026-02-21 15:49:46,Email Gateway,Alert,Admin,Delivered,,250,0,1470
LOG02575,2026-01-15 03:17:31,Notification Service,Email,Admin,Delivered,,250,0,1584
LOG02576,2026-06-21 07:45:17,Notification Service,Password Reset,Vendor,Delivered,,250,1,1716
LOG02577,2026-01-24 08:06:25,Marketing Service,Password Reset,Vendor,Delivered,,250,0,1383
LOG02578,2026-06-04 14:57:01,Marketing Service,Alert,Vendor,Delivered,,250,0,240
LOG02579,2026-06-11 15:52:14,Notification Service,Promotional,Employee,Failed,Mailbox Full,552,3,5718
LOG02580,2026-03-17 20:40:04,Billing Service,Email,Customer,Delivered,,250,1,972
LOG02581,2026-04-08 20:20:27,Notification Service,Email,Customer,Delivered,,250,0,865
LOG02582,2026-06-09 22:04:13,Email Gateway,Email,Customer,Delivered,,250,0,1507
LOG02583,2026-02-24 05:23:08,Email Gateway,Invoice,Customer,Delivered,,250,0,1108
LOG02584,2026-03-21 04:26:38,Notification Service,Alert,Employee,Delivered,,250,1,1494
LOG02585,2026-03-21 20:01:40,Notification Service,Email,Vendor,Delivered,,250,0,214
LOG02586,2026-06-23 22:21:02,Billing Service,Promotional,Admin,Delivered,,250,0,299
LOG02587,2026-05-19 16:57:03,Billing Service,Password Reset,Admin,Delivered,,250,0,446
LOG02588,2026-04-26 19:00:55,Notification Service,Invoice,Customer,Delivered,,250,0,1187
LOG02589,2026-05-21 18:41:23,Billing Service,Promotional,Customer,Delivered,,250,0,1412
LOG02590,2026-01-13 23:16:59,Marketing Service,Email,Admin,Delivered,,250,0,718
LOG02591,2026-01-14 00:58:45,Notification Service,Password Reset,Employee,Delivered,,250,0,451
LOG02592,2026-03-03 00:16:43,Marketing Service,Password Reset,Employee,Delivered,,250,1,402
LOG02593,2026-04-01 17:16:34,Authentication Service,Email,Admin,Failed,Authentication Error,535,1,6354
LOG02594,2026-01-20 17:45:14,Email Gateway,Alert,Employee,Failed,Invalid Email,550,3,2749
LOG02595,2026-06-10 05:33:31,Authentication Service,Invoice,Employee,Delivered,,250,0,886
LOG02596,2026-03-15 00:11:56,Email Gateway,Password Reset,Employee,Delivered,,250,0,1296
LOG02597,2026-02-27 14:51:12,Marketing Service,Invoice,Customer,Delivered,,250,0,1365
LOG02598,2026-03-04 17:23:41,Email Gateway,Password Reset,Admin,Delivered,,250,0,373
LOG02599,2026-03-25 17:21:00,Marketing Service,Invoice,Customer,Delivered,,250,0,692
LOG02600,2026-06-11 13:24:10,Email Gateway,Promotional,Admin,Delivered,,250,0,1128
LOG02601,2026-05-24 20:55:15,Billing Service,Alert,Employee,Delivered,,250,0,510
LOG02602,2026-05-05 02:14:49,Email Gateway,Promotional,Employee,Delivered,,250,0,1243
LOG02603,2026-03-23 12:43:31,Notification Service,Alert,Vendor,Delivered,,250,0,1677
LOG02604,2026-05-14 08:37:23,Authentication Service,Promotional,Employee,Delivered,,250,0,654
LOG02605,2026-06-19 20:33:08,Authentication Service,Password Reset,Customer,Delivered,,250,0,1575
LOG02606,2026-03-03 20:02:44,Billing Service,Email,Vendor,Delivered,,250,0,1693
LOG02607,2026-01-05 10:48:31,Billing Service,Alert,Admin,Delivered,,250,0,423
LOG02608,2026-03-30 01:48:24,Billing Service,Email,Admin,Delivered,,250,0,1009
LOG02609,2026-04-11 15:20:51,Notification Service,Email,Vendor,Delivered,,250,0,474
LOG02610,2026-01-17 09:06:40,Notification Service,Password Reset,Employee,Delivered,,250,0,506
LOG02611,2026-01-17 17:40:13,Billing Service,Invoice,Customer,Delivered,,250,0,1096
LOG02612,2026-01-21 08:52:25,Marketing Service,Promotional,Employee,Delivered,,250,0,1757
LOG02613,2026-02-03 19:53:58,Email Gateway,Alert,Employee,Delivered,,250,0,1115
LOG02614,2026-05-27 14:22:57,Authentication Service,Email,Vendor,Delivered,,250,0,1289
LOG02615,2026-02-26 01:55:28,Authentication Service,Email,Employee,Delivered,,250,0,857
LOG02616,2026-06-05 00:44:39,Email Gateway,Alert,Employee,Delivered,,250,0,1652
LOG02617,2026-04-27 03:55:14,Marketing Service,Alert,Vendor,Delivered,,250,0,1420
LOG02618,2026-03-07 13:53:37,Authentication Service,Alert,Customer,Delivered,,250,0,1105
LOG02619,2026-05-02 13:40:41,Authentication Service,Alert,Admin,Delivered,,250,0,253
LOG02620,2026-05-16 00:14:28,Billing Service,Email,Vendor,Delivered,,250,0,1294
LOG02621,2026-03-19 23:50:24,Billing Service,Promotional,Admin,Delivered,,250,0,1524
LOG02622,2026-02-06 06:22:10,Email Gateway,Alert,Admin,Delivered,,250,0,1437
LOG02623,2026-01-13 07:50:35,Billing Service,Promotional,Admin,Delivered,,250,0,1457
LOG02624,2026-04-22 13:47:48,Billing Service,Alert,Admin,Delivered,,250,0,445
LOG02625,2026-03-04 03:50:59,Authentication Service,Alert,Employee,Delivered,,250,0,1799
LOG02626,2026-05-05 22:01:17,Authentication Service,Invoice,Customer,Delivered,,250,0,1460
LOG02627,2026-06-03 20:52:33,Notification Service,Invoice,Customer,Delivered,,250,0,1538
LOG02628,2026-06-23 17:40:55,Marketing Service,Promotional,Admin,Delivered,,250,0,1115
LOG02629,2026-04-21 12:38:02,Email Gateway,Email,Customer,Delivered,,250,0,540
LOG02630,2026-06-01 03:30:33,Marketing Service,Invoice,Vendor,Delivered,,250,0,985
LOG02631,2026-03-31 10:57:05,Authentication Service,Promotional,Employee,Delivered,,250,0,1432
LOG02632,2026-02-27 02:54:10,Notification Service,Password Reset,Employee,Delivered,,250,0,731
LOG02633,2026-06-03 07:30:00,Billing Service,Password Reset,Employee,Delivered,,250,0,1352
LOG02634,2026-01-21 00:29:34,Marketing Service,Promotional,Employee,Delivered,,250,0,851
LOG02635,2026-02-06 05:37:38,Authentication Service,Invoice,Admin,Delivered,,250,1,976
LOG02636,2026-02-02 13:26:32,Authentication Service,Password Reset,Admin,Delivered,,250,0,1602
LOG02637,2026-02-13 03:51:19,Marketing Service,Alert,Vendor,Delivered,,250,0,1213
LOG02638,2026-01-21 14:58:38,Authentication Service,Promotional,Vendor,Delivered,,250,1,1182
LOG02639,2026-04-11 18:24:44,Marketing Service,Promotional,Vendor,Failed,SMTP Timeout,504,3,7132
LOG02640,2026-05-13 01:30:36,Marketing Service,Invoice,Employee,Failed,SMTP Timeout,504,0,7990
LOG02641,2026-05-12 03:42:59,Authentication Service,Alert,Customer,Delivered,,250,0,1165
LOG02642,2026-04-27 07:32:49,Billing Service,Password Reset,Customer,Delivered,,250,0,863
LOG02643,2026-04-24 00:12:33,Notification Service,Invoice,Customer,Delivered,,250,0,987
LOG02644,2026-03-01 17:25:44,Email Gateway,Invoice,Vendor,Delivered,,250,0,851
LOG02645,2026-02-09 06:46:23,Email Gateway,Password Reset,Employee,Delivered,,250,0,1039
LOG02646,2026-04-03 09:38:52,Authentication Service,Email,Employee,Delivered,,250,0,829
LOG02647,2026-01-09 21:24:25,Email Gateway,Alert,Vendor,Delivered,,250,0,1497
LOG02648,2026-06-05 19:22:25,Email Gateway,Invoice,Customer,Failed,SMTP Timeout,504,3,3936
LOG02649,2026-04-30 13:27:26,Authentication Service,Email,Admin,Delivered,,250,0,449
LOG02650,2026-05-28 03:26:23,Billing Service,Email,Vendor,Delivered,,250,0,1233
LOG02651,2026-04-13 06:59:13,Authentication Service,Invoice,Admin,Delivered,,250,0,857
LOG02652,2026-04-19 05:42:10,Billing Service,Promotional,Customer,Delivered,,250,0,1375
LOG02653,2026-04-09 08:10:43,Billing Service,Promotional,Admin,Delivered,,250,0,463
LOG02654,2026-04-06 16:12:13,Marketing Service,Alert,Vendor,Delivered,,250,0,752
LOG02655,2026-04-16 02:52:16,Marketing Service,Alert,Admin,Delivered,,250,0,829
LOG02656,2026-06-02 22:31:05,Authentication Service,Invoice,Employee,Delivered,,250,0,1438
LOG02657,2026-06-26 19:10:32,Email Gateway,Email,Admin,Delivered,,250,0,192
LOG02658,2026-06-21 08:42:05,Email Gateway,Email,Employee,Delivered,,250,0,650
LOG02659,2026-04-24 20:30:07,Notification Service,Email,Employee,Delivered,,250,0,417
LOG02660,2026-06-05 05:03:51,Marketing Service,Invoice,Customer,Delivered,,250,0,1164
LOG02661,2026-01-07 13:28:10,Authentication Service,Password Reset,Admin,Delivered,,250,0,385
LOG02662,2026-02-25 03:06:50,Marketing Service,Invoice,Admin,Delivered,,250,0,1647
LOG02663,2026-04-06 06:29:55,Notification Service,Promotional,Employee,Delivered,,250,0,1795
LOG02664,2026-03-27 15:30:23,Marketing Service,Promotional,Employee,Delivered,,250,0,1235
LOG02665,2026-05-24 10:49:02,Notification Service,Invoice,Vendor,Delivered,,250,1,1256
LOG02666,2026-02-12 09:59:52,Notification Service,Alert,Customer,Delivered,,250,0,308
LOG02667,2026-01-25 12:34:45,Notification Service,Alert,Employee,Delivered,,250,0,1463
LOG02668,2026-03-01 04:47:40,Authentication Service,Email,Customer,Delivered,,250,0,364
LOG02669,2026-04-11 21:28:03,Notification Service,Promotional,Vendor,Delivered,,250,0,1312
